ticker,status,row_count,anomaly_count,error,output_file
GEMMEL,saved,239,101,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMMEL_2021-04-24_to_2026-04-24.csv
GEMNETS,saved,165,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMNETS_2021-04-24_to_2026-04-24.csv
GEMPACRA,saved,151,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMPACRA_2021-04-24_to_2026-04-24.csv
GEMPAPL,saved,462,75,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMPAPL_2021-04-24_to_2026-04-24.csv
GEMSPNL,saved,608,58,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMSPNL_2021-04-24_to_2026-04-24.csv
GEMUNSL,saved,261,15,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GEMUNSL_2021-04-24_to_2026-04-24.csv
GENP,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GENP_2021-04-24_to_2026-04-24.csv
GFIL,saved,1060,35,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GFIL_2021-04-24_to_2026-04-24.csv
GGGL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GGGL_2021-04-24_to_2026-04-24.csv
GGGLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GGGLR1_2021-04-24_to_2026-04-24.csv
GGL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GGL_2021-04-24_to_2026-04-24.csv
GGLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GGLR1_2021-04-24_to_2026-04-24.csv
GHGL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GHGL_2021-04-24_to_2026-04-24.csv
GHGLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GHGLR1_2021-04-24_to_2026-04-24.csv
GHNI,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GHNI_2021-04-24_to_2026-04-24.csv
GHNL,saved,508,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GHNL_2021-04-24_to_2026-04-24.csv
GIL,saved,36,36,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GIL_2021-04-24_to_2026-04-24.csv
GLAT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GLAT_2021-04-24_to_2026-04-24.csv
GLAXO,saved,1235,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GLAXO_2021-04-24_to_2026-04-24.csv
GLOT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GLOT_2021-04-24_to_2026-04-24.csv
GLPL,saved,1086,80,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GLPL_2021-04-24_to_2026-04-24.csv
GOC,saved,651,107,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GOC_2021-04-24_to_2026-04-24.csv
GOEM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GOEM_2021-04-24_to_2026-04-24.csv
GRR,saved,800,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GRR_2021-04-24_to_2026-04-24.csv
GRYL,saved,746,66,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GRYL_2021-04-24_to_2026-04-24.csv
GSKCH,saved,424,11,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GSKCH_2021-04-24_to_2026-04-24.csv
GSPM,saved,471,26,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GSPM_2021-04-24_to_2026-04-24.csv
GTECH,saved,237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GTECH_2021-04-24_to_2026-04-24.csv
GTECHBR,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GTECHBR_2021-04-24_to_2026-04-24.csv
GTYR,saved,1236,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GTYR_2021-04-24_to_2026-04-24.csv
GUSM,saved,451,33,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GUSM_2021-04-24_to_2026-04-24.csv
GUTM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GUTM_2021-04-24_to_2026-04-24.csv
GVGL,saved,1210,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GVGL_2021-04-24_to_2026-04-24.csv
GWLC,saved,1213,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/GWLC_2021-04-24_to_2026-04-24.csv
HABSM,saved,1145,16,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HABSM_2021-04-24_to_2026-04-24.csv
HACC,saved,12,12,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HACC_2021-04-24_to_2026-04-24.csv
HADC,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HADC_2021-04-24_to_2026-04-24.csv
HAEL,saved,987,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HAEL_2021-04-24_to_2026-04-24.csv
HAFL,saved,336,157,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HAFL_2021-04-24_to_2026-04-24.csv
HAJT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HAJT_2021-04-24_to_2026-04-24.csv
HAL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HAL_2021-04-24_to_2026-04-24.csv
HALEON,saved,795,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HALEON_2021-04-24_to_2026-04-24.csv
HASCOL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HASCOL_2021-04-24_to_2026-04-24.csv
HASCOLR1,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HASCOLR1_2021-04-24_to_2026-04-24.csv
HATM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HATM_2021-04-24_to_2026-04-24.csv
HBL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HBL_2021-04-24_to_2026-04-24.csv
HBLTETF,saved,813,61,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HBLTETF_2021-04-24_to_2026-04-24.csv
HCAR,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HCAR_2021-04-24_to_2026-04-24.csv
HCL,saved,291,62,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HCL_2021-04-24_to_2026-04-24.csv
HGFA,saved,1088,16,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HGFA_2021-04-24_to_2026-04-24.csv
HICL,saved,948,37,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HICL_2021-04-24_to_2026-04-24.csv
HIFA,saved,1141,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HIFA_2021-04-24_to_2026-04-24.csv
HINO,saved,1103,23,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HINO_2021-04-24_to_2026-04-24.csv
HINOON,saved,1234,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HINOON_2021-04-24_to_2026-04-24.csv
HIRAT,saved,1180,5,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HIRAT_2021-04-24_to_2026-04-24.csv
HKKT,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HKKT_2021-04-24_to_2026-04-24.csv
HMB,saved,1225,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HMB_2021-04-24_to_2026-04-24.csv
HMICL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HMICL_2021-04-24_to_2026-04-24.csv
HMIM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HMIM_2021-04-24_to_2026-04-24.csv
HMM,saved,175,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HMM_2021-04-24_to_2026-04-24.csv
HPL,saved,989,70,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HPL_2021-04-24_to_2026-04-24.csv
HRPL,saved,881,71,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HRPL_2021-04-24_to_2026-04-24.csv
HSM,saved,234,4,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HSM_2021-04-24_to_2026-04-24.csv
HSMCPS,saved,17,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HSMCPS_2021-04-24_to_2026-04-24.csv
HSMPSR,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HSMPSR_2021-04-24_to_2026-04-24.csv
HSMR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HSMR1_2021-04-24_to_2026-04-24.csv
HSPI,saved,370,8,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HSPI_2021-04-24_to_2026-04-24.csv
HTL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HTL_2021-04-24_to_2026-04-24.csv
HUBC,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HUBC_2021-04-24_to_2026-04-24.csv
HUMNL,saved,1237,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HUMNL_2021-04-24_to_2026-04-24.csv
HUSI,saved,678,138,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HUSI_2021-04-24_to_2026-04-24.csv
HWQS,saved,744,20,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/HWQS_2021-04-24_to_2026-04-24.csv
IBFL,saved,838,156,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IBFL_2021-04-24_to_2026-04-24.csv
IBLHL,saved,1224,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IBLHL_2021-04-24_to_2026-04-24.csv
ICCI,saved,475,6,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICCI_2021-04-24_to_2026-04-24.csv
ICCT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICCT_2021-04-24_to_2026-04-24.csv
ICI,saved,411,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICI_2021-04-24_to_2026-04-24.csv
ICIBL,saved,1236,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICIBL_2021-04-24_to_2026-04-24.csv
ICL,saved,1206,11,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICL_2021-04-24_to_2026-04-24.csv
ICLR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ICLR1_2021-04-24_to_2026-04-24.csv
IDRT,saved,533,71,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IDRT_2021-04-24_to_2026-04-24.csv
IDSM,saved,569,88,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IDSM_2021-04-24_to_2026-04-24.csv
IDYM,saved,1217,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IDYM_2021-04-24_to_2026-04-24.csv
IFSL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IFSL_2021-04-24_to_2026-04-24.csv
IGIBL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IGIBL_2021-04-24_to_2026-04-24.csv
IGIHL,saved,1186,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IGIHL_2021-04-24_to_2026-04-24.csv
IGIIL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IGIIL_2021-04-24_to_2026-04-24.csv
IGIL,saved,909,63,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IGIL_2021-04-24_to_2026-04-24.csv
ILP,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ILP_2021-04-24_to_2026-04-24.csv
ILTM,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ILTM_2021-04-24_to_2026-04-24.csv
IMAGE,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IMAGE_2021-04-24_to_2026-04-24.csv
IMAGER1,saved,15,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IMAGER1_2021-04-24_to_2026-04-24.csv
IML,saved,874,58,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IML_2021-04-24_to_2026-04-24.csv
IMS,saved,941,22,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IMS_2021-04-24_to_2026-04-24.csv
IMSL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IMSL_2021-04-24_to_2026-04-24.csv
INDU,saved,1236,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/INDU_2021-04-24_to_2026-04-24.csv
INIL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/INIL_2021-04-24_to_2026-04-24.csv
INKL,saved,586,83,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/INKL_2021-04-24_to_2026-04-24.csv
INL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/INL_2021-04-24_to_2026-04-24.csv
INMF,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/INMF_2021-04-24_to_2026-04-24.csv
IPAK,saved,473,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IPAK_2021-04-24_to_2026-04-24.csv
IREIT,saved,141,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/IREIT_2021-04-24_to_2026-04-24.csv
ISHT,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ISHT_2021-04-24_to_2026-04-24.csv
ISIL,saved,677,108,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ISIL_2021-04-24_to_2026-04-24.csv
ISL,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ISL_2021-04-24_to_2026-04-24.csv
ISTM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ISTM_2021-04-24_to_2026-04-24.csv
ITANZ,saved,70,24,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ITANZ_2021-04-24_to_2026-04-24.csv
ITSL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ITSL_2021-04-24_to_2026-04-24.csv
ITTEFAQ,saved,1235,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/ITTEFAQ_2021-04-24_to_2026-04-24.csv
JATM,saved,941,62,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JATM_2021-04-24_to_2026-04-24.csv
JDMT,saved,970,33,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JDMT_2021-04-24_to_2026-04-24.csv
JDWS,saved,892,61,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JDWS_2021-04-24_to_2026-04-24.csv
JGICL,saved,976,27,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JGICL_2021-04-24_to_2026-04-24.csv
JKSM,saved,733,99,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JKSM_2021-04-24_to_2026-04-24.csv
JLICL,saved,1145,53,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JLICL_2021-04-24_to_2026-04-24.csv
JOPP,saved,296,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JOPP_2021-04-24_to_2026-04-24.csv
JOVC,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JOVC_2021-04-24_to_2026-04-24.csv
JPGL,saved,2,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JPGL_2021-04-24_to_2026-04-24.csv
JSBL,saved,1212,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSBL_2021-04-24_to_2026-04-24.csv
JSBLR1,saved,15,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSBLR1_2021-04-24_to_2026-04-24.csv
JSCL,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSCL_2021-04-24_to_2026-04-24.csv
JSCLR1,saved,17,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSCLR1_2021-04-24_to_2026-04-24.csv
JSGBETF,saved,579,78,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSGBETF_2021-04-24_to_2026-04-24.csv
JSGCL,saved,839,159,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSGCL_2021-04-24_to_2026-04-24.csv
JSIL,saved,800,46,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSIL_2021-04-24_to_2026-04-24.csv
JSMFETF,saved,883,34,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSMFETF_2021-04-24_to_2026-04-24.csv
JSML,saved,1087,20,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JSML_2021-04-24_to_2026-04-24.csv
JUBS,saved,974,52,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JUBS_2021-04-24_to_2026-04-24.csv
JVDC,saved,1081,22,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JVDC_2021-04-24_to_2026-04-24.csv
JVDCPS,saved,119,69,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JVDCPS_2021-04-24_to_2026-04-24.csv
JVDCR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/JVDCR1_2021-04-24_to_2026-04-24.csv
KACM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KACM_2021-04-24_to_2026-04-24.csv
KAKL,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KAKL_2021-04-24_to_2026-04-24.csv
KAPCO,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KAPCO_2021-04-24_to_2026-04-24.csv
KASBM,saved,480,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KASBM_2021-04-24_to_2026-04-24.csv
KCL,saved,376,176,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KCL_2021-04-24_to_2026-04-24.csv
KEL,saved,1237,2,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KEL_2021-04-24_to_2026-04-24.csv
KHSM,saved,132,5,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KHSM_2021-04-24_to_2026-04-24.csv
KHTC,saved,1173,28,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KHTC_2021-04-24_to_2026-04-24.csv
KHYT,saved,519,169,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KHYT_2021-04-24_to_2026-04-24.csv
KML,saved,807,79,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KML_2021-04-24_to_2026-04-24.csv
KOHC,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOHC_2021-04-24_to_2026-04-24.csv
KOHE,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOHE_2021-04-24_to_2026-04-24.csv
KOHP,saved,1134,13,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOHP_2021-04-24_to_2026-04-24.csv
KOHTM,saved,827,42,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOHTM_2021-04-24_to_2026-04-24.csv
KOIL,saved,1170,18,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOIL_2021-04-24_to_2026-04-24.csv
KOSM,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KOSM_2021-04-24_to_2026-04-24.csv
KPUS,saved,665,171,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KPUS_2021-04-24_to_2026-04-24.csv
KSBP,saved,1123,39,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KSBP_2021-04-24_to_2026-04-24.csv
KSTM,saved,465,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KSTM_2021-04-24_to_2026-04-24.csv
KTML,saved,1201,32,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/KTML_2021-04-24_to_2026-04-24.csv
LCI,saved,1221,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LCI_2021-04-24_to_2026-04-24.csv
LEUL,saved,1006,92,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LEUL_2021-04-24_to_2026-04-24.csv
LINDE,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LINDE_2021-04-24_to_2026-04-24.csv
LIVEN,saved,700,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LIVEN_2021-04-24_to_2026-04-24.csv
LIVENR,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LIVENR_2021-04-24_to_2026-04-24.csv
LMSM,saved,362,38,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LMSM_2021-04-24_to_2026-04-24.csv
LOADS,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LOADS_2021-04-24_to_2026-04-24.csv
LOADSR1,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LOADSR1_2021-04-24_to_2026-04-24.csv
LOTCHEM,saved,1237,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LOTCHEM_2021-04-24_to_2026-04-24.csv
LPCL,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LPCL_2021-04-24_to_2026-04-24.csv
LPGL,saved,901,8,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LPGL_2021-04-24_to_2026-04-24.csv
LPL,saved,1235,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LPL_2021-04-24_to_2026-04-24.csv
LSECL,saved,478,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSECL_2021-04-24_to_2026-04-24.csv
LSECLR,saved,11,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSECLR_2021-04-24_to_2026-04-24.csv
LSEFSL,saved,471,25,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSEFSL_2021-04-24_to_2026-04-24.csv
LSEPL,saved,210,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSEPL_2021-04-24_to_2026-04-24.csv
LSEVL,saved,685,5,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSEVL_2021-04-24_to_2026-04-24.csv
LSEVLR,saved,9,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LSEVLR_2021-04-24_to_2026-04-24.csv
LUCK,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/LUCK_2021-04-24_to_2026-04-24.csv
MACFL,saved,1173,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MACFL_2021-04-24_to_2026-04-24.csv
MACTER,saved,800,85,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MACTER_2021-04-24_to_2026-04-24.csv
MARI,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MARI_2021-04-24_to_2026-04-24.csv
MCB,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MCB_2021-04-24_to_2026-04-24.csv
MCBAH,saved,418,13,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MCBAH_2021-04-24_to_2026-04-24.csv
MCBIM,saved,1064,30,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MCBIM_2021-04-24_to_2026-04-24.csv
MDTL,saved,1236,9,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MDTL_2021-04-24_to_2026-04-24.csv
MDTM,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MDTM_2021-04-24_to_2026-04-24.csv
MEBL,skipped_existing,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MEBL_2021-04-24_to_2026-04-24.csv
MEHT,saved,754,97,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MEHT_2021-04-24_to_2026-04-24.csv
MERIT,saved,1208,3,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MERIT_2021-04-24_to_2026-04-24.csv
MERITR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MERITR1_2021-04-24_to_2026-04-24.csv
META,saved,487,36,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/META_2021-04-24_to_2026-04-24.csv
MFFL,saved,1193,7,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MFFL_2021-04-24_to_2026-04-24.csv
MFFLR1,saved,9,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MFFLR1_2021-04-24_to_2026-04-24.csv
MFL,saved,1214,5,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MFL_2021-04-24_to_2026-04-24.csv
MFTM,saved,21,21,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MFTM_2021-04-24_to_2026-04-24.csv
MIIETF,saved,527,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MIIETF_2021-04-24_to_2026-04-24.csv
MIRKS,saved,969,40,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MIRKS_2021-04-24_to_2026-04-24.csv
MLCF,saved,1237,1,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MLCF_2021-04-24_to_2026-04-24.csv
MLCFR1,no_data,0,0,,/Users/hamidmehmood/Desktop/psx-paper-trading/daily_price_data/output/MLCFR1_2021-04-24_to_2026-04-24.csv
